Id,Text,Sentiment,Aspect
39, This laptop serves all my needs. Screen size is perfect for portable use in any environment. Price and purpose is awesome!,positive,LAPTOP_MISCELLANEOUS
40," the key bindings take a little getting used to, but have loved the Macbook Pro. Delivery was early too.",neutral,KEYBOARD_USABILITY
40," the key bindings take a little getting used to, but have loved the Macbook Pro. Delivery was early too.",positive,LAPTOP_GENERAL
40," the key bindings take a little getting used to, but have loved the Macbook Pro. Delivery was early too.",positive,SHIPPING_QUALITY
41," I love HP,, it's the only computer/printer we will buy. Got this for a graduation gift for my daughter for her to use at college. This is perfect for her field.",positive,COMPANY_GENERAL
41," I love HP,, it's the only computer/printer we will buy. Got this for a graduation gift for my daughter for her to use at college. This is perfect for her field.",positive,LAPTOP_GENERAL
41," I love HP,, it's the only computer/printer we will buy. Got this for a graduation gift for my daughter for her to use at college. This is perfect for her field.",positive,LAPTOP_MISCELLANEOUS
42, it was easy to set up. I like the number pad for work so that's nice,positive,LAPTOP_USABILITY
42, it was easy to set up. I like the number pad for work so that's nice,positive,KEYBOARD_DESIGN_FEATURES
42, it was easy to set up. I like the number pad for work so that's nice,positive,LAPTOP_GENERAL
43, In the first moth of owning this computer its hardrive failed which had to be replaced. After replacing the hard drive the battery stopped working  (3 months of use) which was frustrating. Then after 4 or so months the charger stopped working so I was forced to go out and buy new hardware just to keep this computer running. A tip for people looking into this computer: DO NOT BUY IT save up a bit more money and buy a computer that will last.,negative,HARD_DISC_QUALITY
43, In the first moth of owning this computer its hardrive failed which had to be replaced. After replacing the hard drive the battery stopped working  (3 months of use) which was frustrating. Then after 4 or so months the charger stopped working so I was forced to go out and buy new hardware just to keep this computer running. A tip for people looking into this computer: DO NOT BUY IT save up a bit more money and buy a computer that will last.,negative,BATTERY_QUALITY
43, In the first moth of owning this computer its hardrive failed which had to be replaced. After replacing the hard drive the battery stopped working  (3 months of use) which was frustrating. Then after 4 or so months the charger stopped working so I was forced to go out and buy new hardware just to keep this computer running. A tip for people looking into this computer: DO NOT BUY IT save up a bit more money and buy a computer that will last.,negative,BATTERY_OPERATION_PERFORMANCE
43, In the first moth of owning this computer its hardrive failed which had to be replaced. After replacing the hard drive the battery stopped working  (3 months of use) which was frustrating. Then after 4 or so months the charger stopped working so I was forced to go out and buy new hardware just to keep this computer running. A tip for people looking into this computer: DO NOT BUY IT save up a bit more money and buy a computer that will last.,negative,POWER_SUPPLY_QUALITY
43, In the first moth of owning this computer its hardrive failed which had to be replaced. After replacing the hard drive the battery stopped working  (3 months of use) which was frustrating. Then after 4 or so months the charger stopped working so I was forced to go out and buy new hardware just to keep this computer running. A tip for people looking into this computer: DO NOT BUY IT save up a bit more money and buy a computer that will last.,negative,POWER_SUPPLY_OPERATION_PERFORMANCE
43, In the first moth of owning this computer its hardrive failed which had to be replaced. After replacing the hard drive the battery stopped working  (3 months of use) which was frustrating. Then after 4 or so months the charger stopped working so I was forced to go out and buy new hardware just to keep this computer running. A tip for people looking into this computer: DO NOT BUY IT save up a bit more money and buy a computer that will last.,negative,HARDWARE_QUALITY
43, In the first moth of owning this computer its hardrive failed which had to be replaced. After replacing the hard drive the battery stopped working  (3 months of use) which was frustrating. Then after 4 or so months the charger stopped working so I was forced to go out and buy new hardware just to keep this computer running. A tip for people looking into this computer: DO NOT BUY IT save up a bit more money and buy a computer that will last.,negative,LAPTOP_GENERAL
43, In the first moth of owning this computer its hardrive failed which had to be replaced. After replacing the hard drive the battery stopped working  (3 months of use) which was frustrating. Then after 4 or so months the charger stopped working so I was forced to go out and buy new hardware just to keep this computer running. A tip for people looking into this computer: DO NOT BUY IT save up a bit more money and buy a computer that will last.,negative,LAPTOP_QUALITY
44, It's fast and has excellent battery life. The screen shows great colors.,positive,LAPTOP_OPERATION_PERFORMANCE
44, It's fast and has excellent battery life. The screen shows great colors.,positive,BATTERY_OPERATION_PERFORMANCE
44, It's fast and has excellent battery life. The screen shows great colors.,positive,DISPLAY_QUALITY
44, It's fast and has excellent battery life. The screen shows great colors.,positive,LAPTOP_GENERAL
45, The Toshiba Net book operates very well. The only objection I have is that after you buy it the windows 7 system is a starter and charges for the upgrade.,positive,LAPTOP_OPERATION_PERFORMANCE
45, The Toshiba Net book operates very well. The only objection I have is that after you buy it the windows 7 system is a starter and charges for the upgrade.,negative,OS_MISCELLANEOUS
45, The Toshiba Net book operates very well. The only objection I have is that after you buy it the windows 7 system is a starter and charges for the upgrade.,positive,LAPTOP_GENERAL
46," Great product, very easy to use and great graphics. One drawback, I wish the keys were backlit. I'm glad I bought this laptop, it was worth the few ($100) extra dollars.",positive,LAPTOP_GENERAL
46," Great product, very easy to use and great graphics. One drawback, I wish the keys were backlit. I'm glad I bought this laptop, it was worth the few ($100) extra dollars.",positive,LAPTOP_USABILITY
46," Great product, very easy to use and great graphics. One drawback, I wish the keys were backlit. I'm glad I bought this laptop, it was worth the few ($100) extra dollars.",positive,GRAPHICS_GENERAL
46," Great product, very easy to use and great graphics. One drawback, I wish the keys were backlit. I'm glad I bought this laptop, it was worth the few ($100) extra dollars.",negative,KEYBOARD_DESIGN_FEATURES
